action,proto,source,src_port,direction,destination,dst_port,msg
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Sinrin initial JS dropper outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Trojan.LuminosityLink RAT variant outbound connection"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.LuminosityLink RAT variant inbound connection"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Backdoor.JRat inbound self-signed SSL certificate"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Backdoor.JRat inbound self-signed SSL certificate"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.Dridex self-signed certificate exchange"""
alert,tcp,$EXTERNAL_NET,$HTTP_PORTS,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.Dridex self-signed certificate exchange"""
alert,tcp,$HOME_NET,any,unidirectional,$SMTP_SERVERS,"[25, 587]","""MALWARE-CNC Win.Trojan.iSpy variant initial outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$SMTP_SERVERS,"[25, 587]","""MALWARE-CNC Win.Trojan.iSpy variant exfiltration outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Qbot variant outbound connection"""
alert,tcp,$EXTERNAL_NET,$FILE_DATA_PORTS,unidirectional,$HOME_NET,any,"""FILE-OFFICE RTF document incorrect file magic attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$SMTP_SERVERS,25,"""FILE-OFFICE RTF document incorrect file magic attempt"""
alert,tcp,$EXTERNAL_NET,$FILE_DATA_PORTS,unidirectional,$HOME_NET,any,"""FILE-OFFICE Microsoft Office RTF WRAssembly ASLR bypass download attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$SMTP_SERVERS,25,"""FILE-OFFICE Microsoft Office RTF WRAssembly ASLR bypass download attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,['9000:'],"""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Backdoor.NanoBot variant inbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Backdoor.NanoBot variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Trojan.NanoBot/Perseus initial outbound connection"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.NanoBot/Perseus server heartbeat request attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Trojan.NanoBot/Perseus client heartbeat response attempt"""
alert,tcp,$EXTERNAL_NET,$HTTP_PORTS,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.Zeus variant inbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Trans variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Hancitor variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,900,"""MALWARE-CNC Win.Trojan.Spyrat variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,"[25, 587]","""MALWARE-CNC Win.Trojan.HawkEye keylogger exfiltration attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Locky variant outbound connection"""
alert,udp,$HOME_NET,"[500, 848, 4500, 4848]",unidirectional,$EXTERNAL_NET,any,"""SERVER-OTHER Cisco IOS Group-Prime memory disclosure exfiltration attempt"""
alert,udp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,"[500, 848, 4500, 4848]","""SERVER-OTHER Cisco IOS Group-Prime MD5 memory disclosure attempt"""
alert,udp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,"[500, 848, 4500, 4848]","""SERVER-OTHER Cisco IOS Group-Prime SHA memory disclosure attempt"""
alert,tcp,$EXTERNAL_NET,$HTTP_PORTS,unidirectional,$HOME_NET,any,"""MALWARE-CNC Installation Keylogger Osx.Trojan.Mokes ping reply"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Installation Keylogger Osx.Trojan.Mokes ping request"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""BLACKLIST User-Agent known malicious user-agent string - Win.Trojan.Perseus"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Perseus variant outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Osx.Trojan.Keydnap variant initial backdoor download attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Satana ransomware outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.CryPy ransomware variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Dexter Banker variant second stage download attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Dexter Banker variant successful installation report attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.iSpy variant outbound connection attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Android.Trojan.SpyNote RAT variant inbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Android.Trojan.SpyNote RAT variant getSMS command response"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Android.Trojan.SpyNote RAT variant getContacts command response"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Locky variant outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Backdoor.Houdini variant initial outbound connection attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Backdoor.Houdini variant keylogger inbound init command attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Backdoor.Houdini variant screenshot inbound init command attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Backdoor.Houdini variant screenshot inbound silence command attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Backdoor.Houdini variant screen_thumb inbound init command attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Backdoor.Houdini variant file enumeration inbound init/root/faf command attempt"""
alert,tcp,$EXTERNAL_NET,$HTTP_PORTS,unidirectional,$HOME_NET,any,"""BROWSER-FIREFOX Mozilla Firefox ESR NotifyTimeChange use after free attempt"""
alert,tcp,$EXTERNAL_NET,$HTTP_PORTS,unidirectional,$HOME_NET,any,"""BROWSER-FIREFOX Mozilla Firefox ESR NotifyTimeChange use after free attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Rootkit.Sednit variant outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,31337,"""MALWARE-CNC Linux.DDoS.D93 outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Locky variant outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Locky variant outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Andr.Trojan.Sysch variant outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Andr.Trojan.Sysch variant outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,443,"""BLACKLIST User-Agent known malicious user-agent string - X-Mas"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,443,"""MALWARE-CNC Win.Ransomware.X-Mas outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Ransomware.X-Mas variant keylogger outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Ransomware.X-Mas variant keylogger outbound connection attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,$HTTP_PORTS,"""SERVER-WEBAPP WordPress get_post authentication bypass attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,$HTTP_PORTS,"""SERVER-WEBAPP WordPress get_post authentication bypass attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,$HTTP_PORTS,"""SERVER-WEBAPP WordPress get_post authentication bypass attempt"""
alert,tcp,$EXTERNAL_NET,$HTTP_PORTS,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Ransomware.CryptoLocker binary download response attempt"""
alert,tcp,$EXTERNAL_NET,"[139, 445]",unidirectional,$HOME_NET,any,"""SERVER-SAMBA Microsoft Windows SMBv2/SMBv3 Buffer Overflow attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Osx.Downloader.MacDownloader variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Trojan.Houdini variant initial outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Houdini backdoor file download request"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,4786,"""SERVER-OTHER Cisco IOS Smart Install protocol backup config command attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,4786,"""SERVER-OTHER Cisco IOS Smart Install protocol download config command attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,4786,"""SERVER-OTHER Cisco IOS Smart Install protocol download image command attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,4786,"""SERVER-OTHER Cisco IOS Smart Install protocol version command attempt"""
alert,tcp,any,any,unidirectional,$HOME_NET,445,"""OS-WINDOWS Microsoft Windows SMB remote code execution attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""BLACKLIST User-Agent known malicious user-agent string - Andr.Trojan.Agent"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Andr.Trojan.Agent variant outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Ransomware.Sage variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Ismdoor variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Ismdoor variant outbound connection"""
alert,udp,$HOME_NET,any,unidirectional,any,53,"""BLACKLIST DNS request for known malware domain update.winappupdater.com - Win.Trojan.Ismdoor"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,"[995, 80, 53, 443]","""MALWARE-CNC Win.Trojan.RedLeaves outbound connection attempt"""
alert,tcp,any,any,unidirectional,$HOME_NET,445,"""OS-WINDOWS Microsoft Windows SMB anonymous user session setup request detected"""
alert,tcp,any,any,unidirectional,$HOME_NET,445,"""OS-WINDOWS Microsoft Windows SMB large NT RENAME transaction request memory leak attempt"""
alert,tcp,$HOME_NET,445,unidirectional,any,any,"""OS-WINDOWS Microsoft Windows SMB possible leak of kernel heap memory"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,"[995, 80, 53, 443]","""MALWARE-CNC Win.Trojan.RedLeaves outbound connection attempt"""
alert,tcp,$EXTERNAL_NET,$FILE_DATA_PORTS,unidirectional,$HOME_NET,any,"""OS-WINDOWS Microsoft Malware Protection Engine type confusion attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$SMTP_SERVERS,25,"""OS-WINDOWS Microsoft Malware Protection Engine type confusion attempt"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Backdoor.Chopper web shell connection"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Backdoor.Chopper web shell connection"""
alert,tcp,$EXTERNAL_NET,any,unidirectional,$HOME_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Backdoor.Chopper web shell connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Deputy Dog implant outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Deputy Dog implant outbound connection attempt """
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC ZoxPNG initial outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.MadMax implant outbound connection attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.MadMax implant outbound connection attempt"""
alert,tcp,$HOME_NET,any,bidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC WashingTon ssl certificate negotiation attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""BLACKLIST User-Agent Win.Trojan.Agent malicious user agent"""
alert,tcp,any,any,unidirectional,$HOME_NET,445,"""OS-WINDOWS Microsoft Windows SMB remote code execution attempt"""
alert,tcp,any,any,unidirectional,$HOME_NET,445,"""PROTOCOL-OTHER NETBIOS SMB IPC share access attempt"""
alert,tcp,any,any,unidirectional,$HOME_NET,445,"""PROTOCOL-OTHER NETBIOS SMB IPC share access attempt"""
alert,tcp,any,any,unidirectional,$HOME_NET,445,"""SERVER-SAMBA Samba is_known_pipe arbitrary module load code execution attempt"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Kabob outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Trojan.HiddenCobra variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,any,"""MALWARE-CNC Win.Trojan.HiddenCobra variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Fareit variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Andr.Trojan.Femas variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Andr.Trojan.Femas variant outbound connection"""
alert,tcp,$EXTERNAL_NET,"[443, 447, 449]",unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.Trickbot self-signed certificate exchange"""
alert,tcp,$EXTERNAL_NET,"[443, 447, 449]",unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.Trickbot self-signed certificate exchange"""
alert,tcp,$EXTERNAL_NET,"[443, 447, 449]",unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.Trickbot self-signed certificate exchange"""
alert,tcp,$EXTERNAL_NET,"[443, 447, 449]",unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.Trickbot self-signed certificate exchange"""
alert,tcp,$EXTERNAL_NET,443,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.PandaZeus malicious certificate exchange"""
alert,tcp,$EXTERNAL_NET,443,unidirectional,$HOME_NET,any,"""MALWARE-CNC Win.Trojan.PandaZeus self-signed certificate exchange"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Zusy variant outbound connection"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.Gen variant outbound communication"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.KopiLuwak variant outbound request detected"""
alert,tcp,$HOME_NET,any,unidirectional,$EXTERNAL_NET,$HTTP_PORTS,"""MALWARE-CNC Win.Trojan.KopiLuwak variant outbound request detected"""
